               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  51,             0.80441,              1.4099,              1.1522,             0.47782,             0.55659,             0.50744,             0.46304,                   0,                   0,                   0,            0.007837,            0.007837,            0.007837
                  52,             0.78312,              1.3672,              1.1246,             0.46649,             0.60423,             0.55451,             0.49878,                   0,                   0,                   0,           0.0078305,           0.0078305,           0.0078305
                  53,             0.78215,              1.3752,               1.131,             0.52958,             0.56291,             0.56103,             0.50913,                   0,                   0,                   0,           0.0078241,           0.0078241,           0.0078241
                  54,              0.7787,              1.3413,              1.1198,             0.48556,             0.58806,             0.54075,             0.48979,                   0,                   0,                   0,           0.0078176,           0.0078176,           0.0078176
                  55,             0.76813,              1.3184,              1.1148,               0.545,             0.51101,             0.54966,             0.50121,                   0,                   0,                   0,           0.0078112,           0.0078112,           0.0078112
                  56,             0.76144,              1.3093,              1.1114,             0.48341,             0.59551,             0.53802,             0.49151,                   0,                   0,                   0,           0.0078047,           0.0078047,           0.0078047
                  57,             0.75026,              1.3264,              1.1233,             0.55675,             0.53345,             0.55342,             0.50422,                   0,                   0,                   0,           0.0077982,           0.0077982,           0.0077982
                  58,             0.73997,              1.2925,              1.1087,                0.53,             0.55272,             0.54607,             0.50163,                   0,                   0,                   0,           0.0077918,           0.0077918,           0.0077918
                  59,             0.75124,              1.3172,              1.1163,             0.50218,             0.62357,             0.60141,             0.54755,                   0,                   0,                   0,           0.0077853,           0.0077853,           0.0077853
                  60,             0.75034,              1.3096,              1.1217,             0.48137,             0.67013,             0.57462,             0.52138,                   0,                   0,                   0,           0.0077789,           0.0077789,           0.0077789
                  61,             0.74426,              1.2839,               1.121,             0.53254,             0.56714,             0.56978,              0.5195,                   0,                   0,                   0,           0.0077724,           0.0077724,           0.0077724
                  62,             0.72905,              1.2665,              1.1058,             0.46728,             0.68253,             0.57325,             0.51882,                   0,                   0,                   0,           0.0077659,           0.0077659,           0.0077659
                  63,             0.72245,              1.2879,              1.1121,              0.4885,             0.62355,             0.59332,             0.54015,                   0,                   0,                   0,           0.0077595,           0.0077595,           0.0077595
                  64,             0.70599,              1.2986,              1.1104,             0.51902,             0.62752,             0.58973,             0.54014,                   0,                   0,                   0,            0.007753,            0.007753,            0.007753
                  65,             0.71272,              1.2746,              1.1049,             0.51072,             0.68567,             0.61094,             0.56493,                   0,                   0,                   0,           0.0077466,           0.0077466,           0.0077466
                  66,             0.71824,               1.227,              1.1084,             0.50321,             0.64321,             0.58417,             0.53498,                   0,                   0,                   0,           0.0077401,           0.0077401,           0.0077401
                  67,             0.71506,              1.2879,              1.1183,             0.52652,             0.60228,             0.57696,              0.5241,                   0,                   0,                   0,           0.0077336,           0.0077336,           0.0077336
                  68,             0.67944,              1.2183,               1.098,             0.52635,             0.60605,             0.58229,             0.53557,                   0,                   0,                   0,           0.0077272,           0.0077272,           0.0077272
                  69,             0.69742,              1.2456,              1.0976,             0.51639,             0.59933,             0.56604,             0.51769,                   0,                   0,                   0,           0.0077207,           0.0077207,           0.0077207
                  70,             0.69487,              1.2315,              1.1064,             0.60395,             0.58589,             0.61908,             0.56689,                   0,                   0,                   0,           0.0077143,           0.0077143,           0.0077143
                  71,             0.70603,               1.252,              1.1058,             0.53767,             0.61477,             0.58247,             0.53468,                   0,                   0,                   0,           0.0077078,           0.0077078,           0.0077078
                  72,             0.68893,               1.221,              1.0999,              0.5466,              0.6098,             0.57888,             0.53622,                   0,                   0,                   0,           0.0077013,           0.0077013,           0.0077013
                  73,             0.69983,              1.2137,              1.1112,             0.57083,             0.61121,             0.61192,             0.55754,                   0,                   0,                   0,           0.0076949,           0.0076949,           0.0076949
                  74,             0.69302,              1.2344,              1.1085,             0.53059,             0.62921,             0.61366,             0.56428,                   0,                   0,                   0,           0.0076884,           0.0076884,           0.0076884
                  75,              0.6926,               1.203,              1.1045,             0.54663,             0.59852,             0.61025,             0.56011,                   0,                   0,                   0,            0.007682,            0.007682,            0.007682
                  76,             0.70642,              1.2499,               1.109,             0.50502,              0.6177,             0.57806,             0.52883,                   0,                   0,                   0,           0.0076755,           0.0076755,           0.0076755
                  77,             0.67815,              1.2042,              1.1024,             0.57516,             0.59212,             0.61775,             0.56521,                   0,                   0,                   0,            0.007669,            0.007669,            0.007669
                  78,             0.68096,               1.196,               1.108,             0.50039,             0.66869,             0.59208,             0.54509,                   0,                   0,                   0,           0.0076626,           0.0076626,           0.0076626
                  79,             0.69569,              1.2042,              1.1034,             0.55102,             0.63302,             0.60243,             0.55587,                   0,                   0,                   0,           0.0076561,           0.0076561,           0.0076561
                  80,              0.6823,              1.1908,               1.096,                0.51,             0.64055,             0.60604,             0.55818,                   0,                   0,                   0,           0.0076497,           0.0076497,           0.0076497
                  81,             0.65851,              1.1668,              1.0894,             0.57446,             0.62055,             0.63216,              0.5823,                   0,                   0,                   0,           0.0076432,           0.0076432,           0.0076432
                  82,             0.64776,              1.1806,              1.0892,             0.60064,             0.61072,             0.62912,             0.57826,                   0,                   0,                   0,           0.0076367,           0.0076367,           0.0076367
                  83,             0.67238,              1.1558,              1.0987,             0.55526,             0.59101,             0.61953,             0.56637,                   0,                   0,                   0,           0.0076303,           0.0076303,           0.0076303
