                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                 0.3543,                0.51546,                0.82303,                0.74871,                0.69286,                0.74607,                0.70142,                0.29209,                0.91288,                0.82186,              0.0072616,              0.0072616,              0.0072616
                    146,                0.35538,                0.52341,                0.82287,                0.74383,                0.68499,                0.73361,                0.68535,                0.28932,                0.94992,                0.81506,              0.0072551,              0.0072551,              0.0072551
                    147,                0.35171,                0.52489,                0.83113,                0.74711,                0.67066,                 0.7307,                0.68445,                0.28742,                0.93221,                0.81783,              0.0072487,              0.0072487,              0.0072487
                    148,                0.35975,                0.52327,                0.83241,                0.67468,                0.73095,                0.73161,                0.68687,                0.28977,                 0.9009,                0.81666,              0.0072422,              0.0072422,              0.0072422
                    149,                0.35635,                0.53083,                0.83428,                0.72483,                0.69622,                 0.7359,                 0.6915,                0.29216,                0.93054,                0.81935,              0.0072358,              0.0072358,              0.0072358
                    150,                 0.3592,                0.52179,                   0.83,                0.69247,                0.70928,                0.74243,                0.69514,                0.29434,                0.87999,                0.82189,              0.0072293,              0.0072293,              0.0072293
                    151,                0.36425,                0.50415,                0.83152,                0.75571,                0.65955,                0.73545,                0.68651,                0.29901,                0.97859,                 0.8265,              0.0072229,              0.0072229,              0.0072229
                    152,                0.35016,                0.50184,                0.82165,                0.76908,                0.66212,                0.73481,                0.68641,                0.29395,                0.93535,                0.82658,              0.0072164,              0.0072164,              0.0072164
                    153,                0.34842,                0.49727,                0.82807,                0.76291,                0.66495,                0.72667,                0.68247,                0.28493,                0.98372,                0.81998,                0.00721,                0.00721,                0.00721
                    154,                0.35358,                0.49997,                0.83168,                0.72552,                0.67732,                0.73597,                0.69144,                 0.2906,                 0.9358,                0.82048,              0.0072035,              0.0072035,              0.0072035
                    155,                0.34234,                0.50009,                0.82551,                0.73486,                0.67727,                0.72515,                0.67766,                0.29872,                0.96614,                0.83184,              0.0071971,              0.0071971,              0.0071971
                    156,                 0.3535,                0.50261,                0.82566,                0.77113,                0.65747,                0.74661,                0.69926,                0.28852,                0.91953,                0.81944,              0.0071906,              0.0071906,              0.0071906
                    157,                0.34803,                0.50436,                0.82037,                0.75524,                 0.6525,                0.74962,                0.70338,                0.29416,                0.91879,                0.82198,              0.0071842,              0.0071842,              0.0071842
                    158,                0.34752,                0.49204,                0.82704,                0.73238,                0.67979,                 0.7438,                0.70012,                0.29594,                0.90891,                 0.8255,              0.0071777,              0.0071777,              0.0071777
                    159,                 0.3519,                0.51008,                0.83535,                0.71615,                0.71257,                0.75283,                0.70705,                0.29494,                0.87481,                0.82539,              0.0071713,              0.0071713,              0.0071713
                    160,                0.34542,                0.47705,                0.81865,                0.75649,                0.65724,                0.73666,                0.68876,                0.28821,                0.94619,                 0.8169,              0.0071648,              0.0071648,              0.0071648
                    161,                0.34521,                0.48427,                 0.8228,                0.72855,                0.73018,                0.74975,                0.70495,                0.29237,                0.93179,                0.81719,              0.0071584,              0.0071584,              0.0071584
                    162,                0.35221,                0.49329,                0.82444,                0.74795,                0.67177,                0.74546,                0.70245,                0.28308,                0.94918,                  0.816,              0.0071519,              0.0071519,              0.0071519
                    163,                0.35088,                 0.4772,                0.83076,                0.73589,                0.72924,                0.75225,                0.70648,                0.28582,                0.93445,                0.81734,              0.0071455,              0.0071455,              0.0071455
                    164,                0.34708,                0.48793,                0.82519,                0.70685,                   0.72,                0.76108,                0.71746,                0.28719,                0.91312,                0.81748,               0.007139,               0.007139,               0.007139
                    165,                0.34317,                0.48238,                0.82852,                0.76498,                  0.685,                0.75227,                0.71149,                0.28767,                0.94541,                0.82234,              0.0071326,              0.0071326,              0.0071326
                    166,                 0.3376,                0.47324,                 0.8179,                0.69762,                0.74768,                0.75593,                0.71224,                0.28066,                0.91233,                0.81299,              0.0071262,              0.0071262,              0.0071262
                    167,                0.34749,                0.47933,                0.82543,                0.78083,                0.69367,                0.75733,                0.71055,                0.28792,                0.93486,                0.82148,              0.0071197,              0.0071197,              0.0071197
                    168,                0.32991,                0.48267,                0.81743,                0.72392,                0.74011,                0.75327,                0.70487,                0.29521,                0.93785,                0.82612,              0.0071133,              0.0071133,              0.0071133
                    169,                0.34532,                0.48486,                0.82352,                0.72149,                0.71731,                0.74602,                0.69776,                0.28898,                0.93422,                0.82792,              0.0071068,              0.0071068,              0.0071068
                    170,                0.33256,                0.49047,                0.82682,                0.71667,                0.69535,                0.73303,                 0.6857,                0.28671,                0.93002,                0.82411,              0.0071004,              0.0071004,              0.0071004
                    171,                0.33747,                0.47289,                 0.8161,                 0.7103,                 0.6772,                0.74512,                0.69982,                0.28337,                0.92702,                0.82459,              0.0070939,              0.0070939,              0.0070939
                    172,                0.34147,                 0.4735,                0.82322,                0.76206,                0.64727,                0.75421,                0.70976,                0.28579,                0.96096,                0.82104,              0.0070875,              0.0070875,              0.0070875
                    173,                0.34311,                0.48543,                0.82296,                0.71082,                0.68974,                0.74675,                0.70471,                0.27734,                0.96542,                0.80581,               0.007081,               0.007081,               0.007081
                    174,                0.34085,                0.47063,                0.82211,                0.75969,                0.65761,                0.75267,                0.70828,                0.28206,                0.93209,                0.81157,              0.0070746,              0.0070746,              0.0070746
                    175,                0.33973,                0.46658,                0.81724,                 0.7426,                0.70499,                0.77016,                0.72615,                0.28201,                0.89598,                0.81488,              0.0070681,              0.0070681,              0.0070681
                    176,                0.32875,                0.46923,                0.82596,                0.72788,                0.69659,                0.75158,                0.70491,                0.28269,                0.92424,                0.81883,              0.0070617,              0.0070617,              0.0070617
                    177,                0.34258,                0.47118,                0.83001,                0.73372,                0.71059,                0.76427,                 0.7221,                0.27903,                0.91803,                0.81364,              0.0070552,              0.0070552,              0.0070552
                    178,                0.33762,                0.46511,                0.82203,                0.76408,                 0.7256,                0.76952,                0.72785,                 0.2795,                0.88372,                  0.817,              0.0070488,              0.0070488,              0.0070488
                    179,                0.33156,                0.45218,                0.81971,                0.76766,                0.68477,                0.76359,                0.72007,                0.27619,                0.89298,                 0.8098,              0.0070423,              0.0070423,              0.0070423
                    180,                0.33039,                0.47639,                0.82154,                0.71079,                0.72701,                0.75384,                0.71117,                0.27718,                0.92841,                0.80669,              0.0070359,              0.0070359,              0.0070359
                    181,                0.33565,                0.46303,                0.82306,                0.72472,                0.70879,                0.76342,                0.71866,                0.28353,                0.88463,                0.81652,              0.0070294,              0.0070294,              0.0070294
                    182,                0.33536,                0.45496,                0.82332,                0.74276,                0.72069,                0.77111,                0.72979,                0.27542,                0.89218,                0.81185,               0.007023,               0.007023,               0.007023
                    183,                0.33203,                0.44634,                0.82096,                0.75709,                0.71528,                 0.7684,                0.72748,                0.27509,                0.88249,                0.81224,              0.0070165,              0.0070165,              0.0070165
                    184,                0.33869,                0.45576,                 0.8344,                0.80591,                0.69296,                0.77758,                 0.7361,                0.27709,                0.84317,                0.81118,              0.0070101,              0.0070101,              0.0070101
                    185,                 0.3371,                0.46145,                0.82472,                0.76865,                0.72271,                0.78166,                0.73661,                0.27112,                0.83171,                0.80563,              0.0070036,              0.0070036,              0.0070036
                    186,                0.33189,                0.43735,                0.81563,                0.73636,                0.71148,                0.76379,                0.72207,                 0.2713,                  0.896,                0.80566,              0.0069972,              0.0069972,              0.0069972
                    187,                0.33746,                0.44608,                0.82019,                0.78413,                0.69057,                0.76933,                0.72829,                0.26948,                0.87317,                0.81215,              0.0069908,              0.0069908,              0.0069908
                    188,                0.32561,                0.43916,                 0.8179,                0.77007,                0.71247,                0.75845,                0.71709,                0.27554,                0.87463,                0.81165,              0.0069843,              0.0069843,              0.0069843
                    189,                 0.3197,                0.43658,                0.81275,                0.75457,                0.72641,                0.78395,                0.74113,                0.27182,                0.85812,                0.81267,              0.0069779,              0.0069779,              0.0069779
                    190,                 0.3296,                0.43478,                0.82314,                0.77168,                0.72624,                0.78118,                0.73851,                0.27556,                0.85545,                0.81236,              0.0069714,              0.0069714,              0.0069714
                    191,                0.33161,                0.43829,                0.82098,                0.74531,                0.73598,                0.77934,                0.73881,                0.27431,                0.85767,                0.81515,               0.006965,               0.006965,               0.006965
                    192,                 0.3216,                0.42154,                0.81156,                0.72026,                0.72672,                 0.7704,                0.72742,                0.27961,                0.87563,                0.81197,              0.0069585,              0.0069585,              0.0069585
                    193,                0.32549,                0.46246,                0.81955,                0.72134,                0.71906,                0.76675,                0.72454,                0.27765,                0.88077,                0.81722,              0.0069521,              0.0069521,              0.0069521
                    194,                0.32996,                0.44489,                 0.8181,                0.76347,                0.69238,                0.76908,                0.72672,                0.27519,                 0.8808,                0.81068,              0.0069456,              0.0069456,              0.0069456
                    195,                0.33385,                0.44243,                0.81714,                0.73495,                0.69329,                0.75317,                0.71098,                0.27244,                0.91897,                0.80891,              0.0069392,              0.0069392,              0.0069392
                    196,                0.32674,                 0.4408,                0.82049,                0.75932,                 0.6971,                0.76605,                0.72505,                0.27369,                0.88908,                0.81143,              0.0069327,              0.0069327,              0.0069327
                    197,                0.32559,                0.43571,                0.81532,                0.75324,                0.69668,                 0.7613,                0.72185,                 0.2715,                0.87345,                0.80708,              0.0069263,              0.0069263,              0.0069263
                    198,                0.32681,                0.41444,                0.81988,                0.78457,                0.68545,                0.76357,                0.72194,                0.27092,                0.87314,                0.80882,              0.0069198,              0.0069198,              0.0069198
                    199,                0.32539,                 0.4342,                0.82069,                0.76746,                0.67893,                0.75868,                 0.7186,                0.26623,                0.91588,                0.80715,              0.0069134,              0.0069134,              0.0069134
                    200,                0.31756,                0.42859,                0.82321,                0.70787,                0.72538,                 0.7614,                0.72327,                0.27001,                0.92681,                0.80604,              0.0069069,              0.0069069,              0.0069069
                    201,                0.32499,                0.43409,                0.81812,                  0.732,                0.67379,                0.75538,                0.71853,                0.26519,                 0.9337,                0.80578,              0.0069005,              0.0069005,              0.0069005
                    202,                0.32263,                0.42914,                0.81609,                0.73809,                0.71541,                0.76003,                0.71905,                0.26659,                0.89348,                0.80915,               0.006894,               0.006894,               0.006894
                    203,                0.31967,                0.42164,                0.81527,                0.71556,                0.72192,                0.76314,                0.72692,                 0.2678,                0.91904,                0.81062,              0.0068876,              0.0068876,              0.0068876
                    204,                0.32522,                0.43072,                0.82097,                0.72044,                0.72858,                0.77015,                0.73146,                0.26515,                0.88391,                0.80847,              0.0068811,              0.0068811,              0.0068811
                    205,                0.33054,                0.43095,                0.82133,                0.77688,                 0.6917,                0.76501,                0.72619,                0.26679,                0.87042,                0.80702,              0.0068747,              0.0068747,              0.0068747
                    206,                0.32989,                0.43336,                0.81936,                0.79613,                0.68439,                0.76587,                 0.7299,                0.26856,                0.91174,                0.81085,              0.0068682,              0.0068682,              0.0068682
                    207,                0.32464,                0.42827,                0.82708,                0.75046,                0.69222,                0.76371,                0.72512,                0.27027,                0.92085,                0.81402,              0.0068618,              0.0068618,              0.0068618
                    208,                0.32582,                 0.4204,                0.81955,                0.75079,                0.69236,                0.76978,                0.72829,                0.27056,                0.90124,                0.81431,              0.0068554,              0.0068554,              0.0068554
                    209,                0.33062,                0.41913,                0.81499,                0.76375,                0.68901,                0.77298,                0.73317,                0.26538,                0.88541,                0.80923,              0.0068489,              0.0068489,              0.0068489
                    210,                0.32422,                0.43183,                0.81588,                0.77949,                0.67815,                0.77058,                0.73224,                0.27015,                0.88468,                0.81069,              0.0068425,              0.0068425,              0.0068425
                    211,                0.32464,                0.40032,                0.81758,                0.76589,                0.68845,                0.76143,                0.72347,                0.26738,                 0.8897,                0.80905,               0.006836,               0.006836,               0.006836
                    212,                0.32312,                0.41959,                 0.8181,                0.73514,                0.71721,                0.77548,                 0.7345,                0.26624,                0.87891,                0.80721,              0.0068296,              0.0068296,              0.0068296
                    213,                0.31807,                0.42495,                0.81764,                0.78656,                0.67959,                0.77469,                0.73871,                0.26538,                0.91027,                0.80545,              0.0068231,              0.0068231,              0.0068231
                    214,                0.32431,                0.40972,                0.81527,                0.78528,                0.70087,                0.77826,                0.73843,                0.26666,                0.90689,                  0.809,              0.0068167,              0.0068167,              0.0068167
                    215,                0.31224,                0.41923,                0.81099,                0.73286,                0.72534,                0.78112,                 0.7337,                0.26849,                0.90168,                0.81085,              0.0068102,              0.0068102,              0.0068102
                    216,                0.31993,                0.41655,                0.81618,                0.78835,                0.66779,                0.77743,                0.73522,                0.26899,                0.90021,                0.81367,              0.0068038,              0.0068038,              0.0068038
                    217,                0.31556,                0.41812,                 0.8128,                0.78437,                0.66475,                0.77189,                0.73177,                0.26636,                0.89167,                0.80825,              0.0067973,              0.0067973,              0.0067973
                    218,                0.32158,                 0.4023,                0.81984,                 0.7101,                0.73272,                 0.7669,                0.72779,                0.26508,                0.87456,                0.80695,              0.0067909,              0.0067909,              0.0067909
                    219,                0.31939,                0.41197,                0.81728,                0.76157,                0.68009,                0.77852,                0.74191,                0.26139,                0.89843,                0.80767,              0.0067844,              0.0067844,              0.0067844
                    220,                0.31049,                0.40143,                0.81921,                0.76319,                0.70508,                0.77911,                0.73988,                0.26292,                0.88877,                0.80811,               0.006778,               0.006778,               0.006778
                    221,                0.30236,                0.39116,                0.80425,                0.79879,                0.69529,                0.77762,                0.74054,                0.26452,                 0.8966,                0.80976,              0.0067715,              0.0067715,              0.0067715
                    222,                0.32247,                0.41027,                0.82343,                0.79931,                0.69984,                0.78543,                0.74872,                 0.2661,                0.89404,                0.81242,              0.0067651,              0.0067651,              0.0067651
                    223,                0.32049,                0.41052,                0.81707,                0.79312,                0.69103,                0.77995,                0.74267,                0.26244,                0.89088,                0.81138,              0.0067586,              0.0067586,              0.0067586
                    224,                0.31603,                 0.4018,                 0.8173,                0.71553,                 0.7415,                0.77198,                0.73341,                0.26317,                0.92779,                0.80882,              0.0067522,              0.0067522,              0.0067522
                    225,                0.31376,                0.40345,                0.81446,                0.72519,                0.72111,                0.77561,                 0.7397,                0.26345,                0.92606,                0.80758,              0.0067457,              0.0067457,              0.0067457
                    226,                0.31582,                0.40777,                 0.8189,                0.74876,                0.71165,                0.77666,                0.73988,                0.26596,                0.90287,                0.81171,              0.0067393,              0.0067393,              0.0067393
                    227,                0.31652,                0.38784,                0.81051,                0.75391,                0.70529,                 0.7724,                0.73603,                0.26145,                0.91213,                0.80654,              0.0067329,              0.0067329,              0.0067329
                    228,                 0.3103,                0.40084,                0.81187,                0.71373,                0.73145,                0.77147,                 0.7339,                0.25963,                0.91972,                0.80473,              0.0067264,              0.0067264,              0.0067264
                    229,                0.31442,                0.39797,                0.82031,                0.74758,                0.70495,                0.77127,                0.73895,                 0.2569,                0.92462,                0.80233,                0.00672,                0.00672,                0.00672
                    230,                0.31461,                 0.3916,                0.81319,                0.73399,                 0.7154,                0.77365,                 0.7369,                0.26005,                0.91222,                0.80842,              0.0067135,              0.0067135,              0.0067135
                    231,                0.31033,                0.38574,                0.81035,                0.76641,                0.69843,                0.77814,                0.73954,                0.26568,                0.91154,                0.81427,              0.0067071,              0.0067071,              0.0067071
                    232,                0.30536,                0.39095,                0.80693,                0.80152,                0.66619,                0.77868,                0.74381,                 0.2636,                 0.9193,                0.81036,              0.0067006,              0.0067006,              0.0067006
                    233,                0.31557,                0.39203,                0.81779,                0.78851,                0.67579,                0.77171,                0.73553,                0.26261,                0.95327,                0.81033,              0.0066942,              0.0066942,              0.0066942
                    234,                 0.3116,                0.40712,                0.80954,                0.80495,                 0.6584,                0.77411,                0.73658,                 0.2596,                0.94206,                 0.8072,              0.0066877,              0.0066877,              0.0066877
                    235,                0.31503,                0.38987,                0.81709,                0.79469,                0.68982,                0.78325,                0.74418,                0.25882,                0.88855,                0.80861,              0.0066813,              0.0066813,              0.0066813
                    236,                0.31195,                0.38602,                0.81609,                0.78219,                0.68049,                0.77529,                0.74043,                0.25729,                0.92119,                0.80684,              0.0066748,              0.0066748,              0.0066748
                    237,                0.30717,                0.39566,                0.81224,                0.79752,                0.67249,                0.77465,                0.73796,                 0.2596,                0.90136,                0.80646,              0.0066684,              0.0066684,              0.0066684
                    238,                0.31375,                0.38935,                0.81865,                0.80783,                 0.6654,                 0.7762,                 0.7367,                0.25813,                0.88342,                0.80574,              0.0066619,              0.0066619,              0.0066619
                    239,                0.30792,                0.38428,                0.81377,                0.76404,                0.68995,                 0.7745,                0.73682,                0.25889,                0.90374,                0.80612,              0.0066555,              0.0066555,              0.0066555
                    240,                0.30506,                0.38372,                0.80638,                0.76794,                0.70378,                0.77591,                0.73811,                0.26029,                0.90792,                0.80797,               0.006649,               0.006649,               0.006649
                    241,                  0.302,                 0.3903,                0.81161,                0.81347,                 0.6597,                0.78073,                0.74299,                0.26089,                0.89646,                0.80955,              0.0066426,              0.0066426,              0.0066426
                    242,                0.30418,                0.39011,                0.80904,                0.76584,                 0.6898,                0.77797,                0.73958,                0.26319,                0.90231,                0.81281,              0.0066361,              0.0066361,              0.0066361
                    243,                0.30174,                0.38289,                0.80826,                0.80601,                0.65673,                0.77216,                0.73489,                0.25966,                0.90339,                 0.8084,              0.0066297,              0.0066297,              0.0066297
                    244,                0.31339,                0.41611,                0.81958,                0.83656,                0.64939,                0.77759,                0.73965,                0.25887,                0.87536,                0.81005,              0.0066232,              0.0066232,              0.0066232
                    245,                0.31103,                0.39317,                  0.818,                0.77888,                0.68842,                0.77496,                0.73555,                 0.2559,                0.89595,                0.80437,              0.0066168,              0.0066168,              0.0066168
                    246,                0.29679,                0.38083,                0.80492,                0.81793,                0.66241,                0.77607,                0.73648,                0.26029,                0.88835,                0.80799,              0.0066103,              0.0066103,              0.0066103
                    247,                0.31201,                0.40152,                0.81604,                0.79122,                0.69043,                0.77529,                0.74088,                0.26009,                0.89862,                0.80877,              0.0066039,              0.0066039,              0.0066039
                    248,                0.31621,                0.39041,                0.81523,                0.78761,                0.71398,                0.78193,                 0.7463,                0.25668,                0.87827,                 0.8076,              0.0065975,              0.0065975,              0.0065975
                    249,                0.30374,                0.36858,                0.80223,                0.77587,                0.70865,                0.77549,                0.74231,                0.25723,                0.90214,                0.80756,               0.006591,               0.006591,               0.006591
                    250,                0.31045,                0.39025,                0.81614,                0.78248,                0.69791,                0.77461,                0.73809,                0.25442,                0.90793,                0.80545,              0.0065846,              0.0065846,              0.0065846
                    251,                0.31239,                0.40252,                0.81252,                0.72715,                0.73169,                0.77162,                0.73628,                0.25564,                 0.9176,                0.80639,              0.0065781,              0.0065781,              0.0065781
                    252,                0.30219,                0.37348,                0.81441,                0.74402,                0.72775,                0.78299,                0.74721,                0.25435,                0.89661,                0.80692,              0.0065717,              0.0065717,              0.0065717
                    253,                0.30483,                0.37852,                0.81453,                0.74972,                0.71066,                0.77144,                0.73625,                0.25414,                0.91491,                0.80513,              0.0065652,              0.0065652,              0.0065652
                    254,                 0.3003,                0.39003,                0.81202,                0.69082,                0.75011,                0.76735,                0.73148,                 0.2543,                0.92509,                0.80489,              0.0065588,              0.0065588,              0.0065588
                    255,                0.30511,                0.38498,                0.81582,                0.76447,                0.68352,                0.77031,                0.73298,                0.25602,                0.92645,                0.80483,              0.0065523,              0.0065523,              0.0065523
                    256,                0.29985,                0.38035,                0.80799,                0.75588,                0.69372,                0.77019,                0.73569,                0.25277,                 0.9349,                0.80158,              0.0065459,              0.0065459,              0.0065459
                    257,                0.29924,                0.36256,                0.81645,                0.77329,                0.69565,                0.77869,                 0.7434,                0.25063,                0.92558,                 0.8005,              0.0065394,              0.0065394,              0.0065394
                    258,                0.30589,                0.36448,                0.81337,                0.79448,                0.69327,                0.78404,                0.74896,                0.25127,                0.91056,                0.79895,               0.006533,               0.006533,               0.006533
                    259,                0.30426,                0.37354,                0.80969,                0.71638,                0.73549,                0.78589,                0.75145,                0.25009,                0.90058,                0.79647,              0.0065265,              0.0065265,              0.0065265
                    260,                0.31058,                0.37912,                0.81899,                0.73885,                0.71933,                0.78387,                0.74699,                0.25019,                0.88552,                0.79586,              0.0065201,              0.0065201,              0.0065201
                    261,                0.30156,                0.37949,                0.81232,                0.74071,                0.72099,                0.78627,                0.75167,                0.24921,                0.86944,                0.79701,              0.0065136,              0.0065136,              0.0065136
                    262,                0.29756,                0.36166,                0.80866,                0.77964,                 0.6999,                0.78717,                0.75096,                0.25197,                0.86739,                0.80073,              0.0065072,              0.0065072,              0.0065072
                    263,                0.29725,                0.38051,                0.81031,                0.79467,                0.69443,                0.78128,                 0.7448,                0.25596,                0.87802,                0.80525,              0.0065007,              0.0065007,              0.0065007
                    264,                0.30021,                0.37198,                0.81407,                0.76277,                0.71122,                0.78388,                0.74936,                0.25368,                0.87415,                0.80434,              0.0064943,              0.0064943,              0.0064943
                    265,                0.29873,                0.36186,                 0.8109,                0.74618,                0.72679,                 0.7878,                0.75257,                 0.2515,                0.85804,                 0.8034,              0.0064878,              0.0064878,              0.0064878
                    266,                0.30063,                0.36767,                0.81003,                0.76305,                0.71413,                0.77393,                0.74061,                0.25297,                0.87295,                 0.8061,              0.0064814,              0.0064814,              0.0064814
                    267,                0.30257,                0.36419,                0.81284,                0.74451,                0.72284,                0.77825,                0.74409,                0.25385,                0.86074,                0.80799,              0.0064749,              0.0064749,              0.0064749
                    268,                0.30108,                0.37153,                0.81337,                0.76791,                0.68982,                0.78501,                0.75119,                0.25482,                 0.8797,                0.80835,              0.0064685,              0.0064685,              0.0064685
                    269,                0.29389,                0.36865,                0.81142,                0.76067,                0.71935,                0.78162,                0.74847,                0.25214,                0.89391,                0.80461,              0.0064621,              0.0064621,              0.0064621
                    270,                0.30509,                0.36812,                0.81691,                0.76968,                0.69618,                0.78071,                0.74626,                 0.2522,                0.89517,                0.80688,              0.0064556,              0.0064556,              0.0064556
                    271,                0.30252,                0.37314,                0.81149,                0.75153,                0.70859,                0.78036,                0.74864,                0.25427,                0.90178,                0.80852,              0.0064492,              0.0064492,              0.0064492
                    272,                0.30214,                0.37439,                0.81245,                 0.7778,                 0.6994,                0.78557,                0.75137,                0.25445,                0.87008,                0.80641,              0.0064427,              0.0064427,              0.0064427
                    273,                0.29374,                0.35455,                0.80571,                0.75949,                0.72287,                0.78146,                0.74779,                0.25686,                0.88356,                0.80797,              0.0064363,              0.0064363,              0.0064363
                    274,                0.29653,                0.36638,                0.81955,                0.76488,                 0.7125,                 0.7819,                0.74771,                0.25615,                0.87732,                0.80842,              0.0064298,              0.0064298,              0.0064298
                    275,                0.29968,                 0.3588,                0.80475,                0.79714,                0.69363,                 0.7791,                0.74525,                0.25528,                0.88867,                0.80892,              0.0064234,              0.0064234,              0.0064234
                    276,                0.29852,                 0.3638,                0.80686,                0.77316,                0.71691,                0.78174,                0.74738,                0.25482,                0.87743,                0.80729,              0.0064169,              0.0064169,              0.0064169
                    277,                0.28767,                0.35976,                0.80846,                0.78748,                0.70585,                0.77924,                0.74705,                0.25347,                0.87073,                0.80588,              0.0064105,              0.0064105,              0.0064105
                    278,                0.29591,                0.36973,                0.80981,                 0.7836,                0.71455,                0.77445,                0.73972,                0.25454,                0.87346,                0.80721,               0.006404,               0.006404,               0.006404
